Carrier_Airline,Tail_Number,Origin,Dest,Schedule_DateTime,Flight_Duration_Minutes,Flight_Delay,Orientation
OH,N523AE,CRW,CLT,2022-03-06 14:38:00,75.0,-12.0,North-South
OH,N527EA,CRW,CLT,2022-03-07 14:38:00,75.0,1.0,North-South
OH,N710PS,CRW,CLT,2022-03-08 14:38:00,75.0,-12.0,North-South
OH,N540EG,CRW,CLT,2022-03-09 14:38:00,75.0,-1.0,North-South
OH,N504AE,CRW,CLT,2022-03-11 14:38:00,75.0,-8.0,North-South
OH,N541EA,CRW,CLT,2022-03-12 14:38:00,75.0,13.0,North-South
OH,N507AE,CRW,CLT,2022-03-13 14:38:00,75.0,-3.0,North-South
OH,N517AE,CRW,CLT,2022-03-14 14:38:00,75.0,-5.0,North-South
OH,N529EA,CRW,CLT,2022-03-15 14:38:00,75.0,-15.0,North-South
OH,N537EA,CRW,CLT,2022-03-16 14:38:00,75.0,-13.0,North-South
OH,N712PS,CRW,CLT,2022-03-17 14:38:00,75.0,-11.0,North-South
OH,N541EA,CRW,CLT,2022-03-19 14:38:00,75.0,4.0,North-South
OH,N538EG,CRW,CLT,2022-03-20 14:38:00,75.0,1.0,North-South
OH,N709PS,CRW,CLT,2022-03-22 14:38:00,75.0,-9.0,North-South
OH,N528EG,CRW,CLT,2022-03-23 14:38:00,75.0,78.0,North-South
OH,N522AE,CRW,CLT,2022-03-25 14:38:00,75.0,-8.0,North-South
OH,N539EA,CRW,CLT,2022-03-26 14:38:00,75.0,11.0,North-South
OH,N532EA,CRW,CLT,2022-03-27 14:38:00,75.0,26.0,North-South
OH,N540EG,CRW,CLT,2022-03-28 14:38:00,75.0,-21.0,North-South
OH,N519AE,CRW,CLT,2022-03-29 14:38:00,75.0,18.0,North-South
OH,N545PB,CRW,CLT,2022-03-30 14:38:00,75.0,0.0,North-South
OH,N511AE,CRW,CLT,2022-03-31 14:38:00,75.0,-4.0,North-South
OH,N541EA,CLT,LFT,2022-03-01 13:50:00,142.0,-5.0,East-West
OH,N538EG,CLT,LFT,2022-03-02 13:50:00,142.0,-14.0,East-West
OH,N712PS,CLT,LFT,2022-03-03 13:10:00,147.0,26.0,East-West
OH,N534AE,CLT,LFT,2022-03-04 13:10:00,147.0,2.0,East-West
OH,N527EA,CLT,LFT,2022-03-05 13:10:00,147.0,-2.0,East-West
OH,N538EG,CLT,LFT,2022-03-06 13:10:00,147.0,1.0,East-West
OH,N511AE,CLT,LFT,2022-03-07 13:10:00,147.0,5.0,East-West
OH,N720PS,CLT,LFT,2022-03-09 13:10:00,147.0,36.0,East-West
OH,N524AE,CLT,LFT,2022-03-10 13:10:00,147.0,6.0,East-West
OH,N710PS,CLT,LFT,2022-03-12 13:10:00,147.0,7.0,East-West
OH,N511AE,CLT,LFT,2022-03-13 13:10:00,147.0,4.0,East-West
OH,N542EA,CLT,LFT,2022-03-14 13:10:00,147.0,21.0,East-West
OH,N505AE,CLT,LFT,2022-03-17 13:10:00,147.0,21.0,East-West
OH,N718PS,CLT,LFT,2022-03-18 13:10:00,147.0,104.0,East-West
OH,N710PS,CLT,LFT,2022-03-19 13:10:00,147.0,1.0,East-West
OH,N510AE,CLT,LFT,2022-03-20 13:10:00,147.0,-5.0,East-West
OH,N535EA,CLT,LFT,2022-03-21 13:10:00,147.0,5.0,East-West
OH,N712PS,CLT,LFT,2022-03-23 13:10:00,147.0,28.0,East-West
OH,N501BG,CLT,LFT,2022-03-24 13:10:00,147.0,13.0,East-West
OH,N537EA,CLT,LFT,2022-03-25 13:10:00,147.0,-4.0,East-West
OH,N517AE,CLT,LFT,2022-03-27 13:10:00,147.0,13.0,East-West
OH,N719PS,CLT,LFT,2022-03-28 13:10:00,147.0,-1.0,East-West
OH,N534AE,CLT,LFT,2022-03-30 13:10:00,147.0,73.0,East-West
OH,N541EA,LFT,CLT,2022-03-01 15:44:00,133.0,3.0,East-West
OH,N538EG,LFT,CLT,2022-03-02 15:44:00,133.0,12.0,East-West
OH,N712PS,LFT,CLT,2022-03-03 15:08:00,134.0,120.0,East-West
OH,N534AE,LFT,CLT,2022-03-04 15:08:00,134.0,-4.0,East-West
OH,N527EA,LFT,CLT,2022-03-05 15:08:00,134.0,-16.0,East-West
OH,N538EG,LFT,CLT,2022-03-06 15:08:00,134.0,-26.0,East-West
OH,N511AE,LFT,CLT,2022-03-07 15:08:00,134.0,-4.0,East-West
OH,N720PS,LFT,CLT,2022-03-09 15:08:00,134.0,30.0,East-West
OH,N524AE,LFT,CLT,2022-03-10 15:08:00,134.0,-13.0,East-West
OH,N710PS,LFT,CLT,2022-03-12 15:08:00,134.0,-3.0,East-West
OH,N511AE,LFT,CLT,2022-03-13 15:08:00,134.0,-19.0,East-West
OH,N542EA,LFT,CLT,2022-03-14 15:08:00,134.0,8.0,East-West
OH,N505AE,LFT,CLT,2022-03-17 15:08:00,134.0,1.0,East-West
OH,N718PS,LFT,CLT,2022-03-18 15:08:00,134.0,94.0,East-West
OH,N710PS,LFT,CLT,2022-03-19 15:08:00,134.0,-19.0,East-West
OH,N510AE,LFT,CLT,2022-03-20 15:08:00,134.0,-13.0,East-West
OH,N535EA,LFT,CLT,2022-03-21 15:08:00,134.0,52.0,East-West
OH,N712PS,LFT,CLT,2022-03-23 15:08:00,134.0,16.0,East-West
OH,N501BG,LFT,CLT,2022-03-24 15:08:00,134.0,3.0,East-West
OH,N537EA,LFT,CLT,2022-03-25 15:08:00,134.0,-23.0,East-West
OH,N517AE,LFT,CLT,2022-03-27 15:08:00,134.0,19.0,East-West
OH,N719PS,LFT,CLT,2022-03-28 15:08:00,134.0,85.0,East-West
OH,N534AE,LFT,CLT,2022-03-30 15:08:00,134.0,226.0,East-West
OH,N534AE,CLT,IAD,2022-03-03 18:11:00,95.0,-18.0,North-South
OH,N524AE,CLT,IAD,2022-03-04 18:11:00,95.0,-5.0,North-South
OH,N519AE,CLT,IAD,2022-03-05 18:11:00,95.0,-29.0,North-South
OH,N719PS,CLT,IAD,2022-03-06 18:11:00,95.0,-25.0,North-South
OH,N510AE,CLT,IAD,2022-03-07 18:11:00,95.0,-11.0,North-South
OH,N564NN,CLT,IAD,2022-03-08 18:11:00,95.0,-25.0,North-South
OH,N560NN,CLT,IAD,2022-03-09 18:11:00,95.0,-14.0,North-South
OH,N564NN,CLT,IAD,2022-03-10 18:11:00,95.0,-4.0,North-South
OH,N500AE,CLT,IAD,2022-03-11 18:11:00,95.0,-28.0,North-South
OH,N507AE,CLT,IAD,2022-03-12 18:11:00,95.0,62.0,North-South
OH,N606NN,CLT,IAD,2022-03-13 18:11:00,95.0,-19.0,North-South
OH,N718PS,CLT,IAD,2022-03-14 18:11:00,95.0,-24.0,North-South
OH,N610NN,CLT,IAD,2022-03-15 18:11:00,95.0,-10.0,North-South
OH,N596NN,CLT,IAD,2022-03-16 18:11:00,95.0,-12.0,North-South
OH,N524AE,CLT,IAD,2022-03-17 18:11:00,95.0,-18.0,North-South
OH,N510AE,CLT,IAD,2022-03-18 18:11:00,95.0,-29.0,North-South
OH,N538EG,CLT,IAD,2022-03-19 18:11:00,95.0,-31.0,North-South
OH,N542EA,CLT,IAD,2022-03-20 18:11:00,95.0,8.0,North-South
OH,N526EA,CLT,IAD,2022-03-21 18:11:00,95.0,-7.0,North-South
OH,N603NN,CLT,IAD,2022-03-22 18:11:00,95.0,-27.0,North-South
OH,N608NN,CLT,IAD,2022-03-23 18:11:00,95.0,11.0,North-South
OH,N531EG,CLT,IAD,2022-03-24 18:11:00,95.0,-29.0,North-South
OH,N706PS,CLT,IAD,2022-03-25 18:11:00,95.0,7.0,North-South
OH,N718PS,CLT,IAD,2022-03-26 18:11:00,95.0,-22.0,North-South
OH,N575NN,CLT,IAD,2022-03-27 18:11:00,95.0,53.0,North-South
OH,N712PS,CLT,IAD,2022-03-28 18:11:00,95.0,-29.0,North-South
OH,N574NN,CLT,IAD,2022-03-29 18:11:00,95.0,-22.0,North-South
OH,N549NN,CLT,IAD,2022-03-30 18:11:00,95.0,-14.0,North-South
OH,N542EA,CLT,IAD,2022-03-31 18:11:00,95.0,-7.0,North-South
OH,N534AE,IAD,CLT,2022-03-03 20:16:00,92.0,-22.0,North-South
OH,N524AE,IAD,CLT,2022-03-04 20:16:00,92.0,-13.0,North-South
OH,N519AE,IAD,CLT,2022-03-05 20:16:00,92.0,-13.0,North-South
OH,N719PS,IAD,CLT,2022-03-06 20:16:00,92.0,-11.0,North-South
OH,N510AE,IAD,CLT,2022-03-07 20:16:00,92.0,6.0,North-South
OH,N564NN,IAD,CLT,2022-03-10 20:16:00,92.0,-7.0,North-South
OH,N500AE,IAD,CLT,2022-03-11 20:16:00,92.0,6.0,North-South
OH,N507AE,IAD,CLT,2022-03-12 20:16:00,92.0,261.0,North-South
OH,N606NN,IAD,CLT,2022-03-13 20:16:00,92.0,-20.0,North-South
OH,N718PS,IAD,CLT,2022-03-14 20:16:00,92.0,-20.0,North-South
OH,N524AE,IAD,CLT,2022-03-17 20:16:00,92.0,-6.0,North-South
OH,N510AE,IAD,CLT,2022-03-18 20:16:00,92.0,-13.0,North-South
OH,N538EG,IAD,CLT,2022-03-19 20:16:00,92.0,-16.0,North-South
OH,N542EA,IAD,CLT,2022-03-20 20:16:00,92.0,1.0,North-South
OH,N526EA,IAD,CLT,2022-03-21 20:16:00,92.0,-13.0,North-South
OH,N531EG,IAD,CLT,2022-03-24 20:16:00,92.0,-3.0,North-South
OH,N706PS,IAD,CLT,2022-03-25 20:16:00,92.0,-1.0,North-South
OH,N718PS,IAD,CLT,2022-03-26 20:16:00,92.0,-8.0,North-South
OH,N575NN,IAD,CLT,2022-03-27 20:16:00,92.0,42.0,North-South
OH,N712PS,IAD,CLT,2022-03-28 20:16:00,92.0,-3.0,North-South
OH,N542EA,IAD,CLT,2022-03-31 20:16:00,92.0,41.0,North-South
OH,N505AE,DCA,ILM,2022-03-01 16:11:00,87.0,-15.0,North-South
OH,N710PS,DCA,ILM,2022-03-02 16:11:00,87.0,-10.0,North-South
OH,N532EA,DCA,ILM,2022-03-03 16:27:00,83.0,-4.0,North-South
OH,N723PS,DCA,ILM,2022-03-04 16:27:00,83.0,-4.0,North-South
OH,N526EA,DCA,ILM,2022-03-05 15:55:00,89.0,26.0,North-South
OH,N605NN,DCA,ILM,2022-03-06 17:00:00,82.0,30.0,North-South
OH,N537EA,DCA,ILM,2022-03-07 16:27:00,83.0,102.0,North-South
OH,N517AE,DCA,ILM,2022-03-08 16:27:00,83.0,-7.0,North-South
OH,N529EA,DCA,ILM,2022-03-09 16:27:00,83.0,6.0,North-South
OH,N513AE,DCA,ILM,2022-03-10 16:27:00,83.0,19.0,North-South
OH,N526EA,DCA,ILM,2022-03-11 16:27:00,83.0,5.0,North-South
OH,N525AE,DCA,ILM,2022-03-13 17:00:00,82.0,-17.0,North-South
OH,N518AE,DCA,ILM,2022-03-14 16:27:00,83.0,55.0,North-South
OH,N725PS,DCA,ILM,2022-03-15 16:27:00,83.0,-20.0,North-South
OH,N725PS,DCA,ILM,2022-03-16 16:27:00,83.0,-6.0,North-South
OH,N514AE,DCA,ILM,2022-03-17 16:27:00,83.0,14.0,North-South
OH,N514AE,DCA,ILM,2022-03-18 16:27:00,83.0,65.0,North-South
OH,N515AE,DCA,ILM,2022-03-19 15:55:00,89.0,-21.0,North-South
OH,N544EA,DCA,ILM,2022-03-20 17:00:00,82.0,17.0,North-South
OH,N712PS,DCA,ILM,2022-03-21 16:27:00,83.0,10.0,North-South
OH,N723PS,DCA,ILM,2022-03-22 16:27:00,83.0,-13.0,North-South
OH,N535EA,DCA,ILM,2022-03-23 16:27:00,83.0,-3.0,North-South
OH,N710PS,DCA,ILM,2022-03-24 16:27:00,83.0,7.0,North-South
OH,N710PS,DCA,ILM,2022-03-25 16:27:00,83.0,1.0,North-South
OH,N723PS,DCA,ILM,2022-03-26 15:55:00,89.0,-12.0,North-South
OH,N531EG,DCA,ILM,2022-03-27 17:00:00,82.0,-3.0,North-South
OH,N505AE,DCA,ILM,2022-03-28 16:27:00,83.0,10.0,North-South
OH,N518AE,DCA,ILM,2022-03-29 16:27:00,83.0,12.0,North-South
OH,N522AE,DCA,ILM,2022-03-30 16:27:00,83.0,41.0,North-South
OH,N517AE,DCA,ILM,2022-03-31 16:27:00,83.0,144.0,North-South
OH,N505AE,ILM,DCA,2022-03-01 18:57:00,78.0,-8.0,North-South
OH,N710PS,ILM,DCA,2022-03-02 18:57:00,78.0,9.0,North-South
OH,N532EA,ILM,DCA,2022-03-03 18:40:00,80.0,3.0,North-South
OH,N723PS,ILM,DCA,2022-03-04 18:40:00,80.0,-2.0,North-South
OH,N526EA,ILM,DCA,2022-03-05 17:55:00,81.0,14.0,North-South
OH,N605NN,ILM,DCA,2022-03-06 18:52:00,80.0,20.0,North-South
OH,N537EA,ILM,DCA,2022-03-07 18:40:00,80.0,86.0,North-South
OH,N517AE,ILM,DCA,2022-03-08 18:40:00,80.0,-19.0,North-South
OH,N529EA,ILM,DCA,2022-03-09 18:40:00,80.0,-14.0,North-South
OH,N513AE,ILM,DCA,2022-03-10 18:40:00,80.0,-5.0,North-South
OH,N526EA,ILM,DCA,2022-03-11 18:40:00,80.0,1.0,North-South
OH,N515AE,ILM,DCA,2022-03-12 17:55:00,81.0,36.0,North-South
OH,N525AE,ILM,DCA,2022-03-13 18:52:00,80.0,13.0,North-South
OH,N518AE,ILM,DCA,2022-03-14 18:40:00,80.0,53.0,North-South
OH,N725PS,ILM,DCA,2022-03-15 18:40:00,80.0,-2.0,North-South
OH,N725PS,ILM,DCA,2022-03-16 18:40:00,80.0,-22.0,North-South
OH,N514AE,ILM,DCA,2022-03-17 18:40:00,80.0,9.0,North-South
OH,N514AE,ILM,DCA,2022-03-18 18:40:00,80.0,43.0,North-South
OH,N515AE,ILM,DCA,2022-03-19 17:55:00,81.0,-24.0,North-South
OH,N544EA,ILM,DCA,2022-03-20 18:52:00,80.0,33.0,North-South
OH,N712PS,ILM,DCA,2022-03-21 18:40:00,80.0,40.0,North-South
OH,N723PS,ILM,DCA,2022-03-22 18:40:00,80.0,-5.0,North-South
OH,N535EA,ILM,DCA,2022-03-23 18:40:00,80.0,-2.0,North-South
OH,N710PS,ILM,DCA,2022-03-24 18:40:00,80.0,-15.0,North-South
OH,N710PS,ILM,DCA,2022-03-25 18:40:00,80.0,-20.0,North-South
OH,N723PS,ILM,DCA,2022-03-26 17:55:00,81.0,-17.0,North-South
OH,N531EG,ILM,DCA,2022-03-27 18:52:00,80.0,-1.0,North-South
OH,N505AE,ILM,DCA,2022-03-28 18:40:00,80.0,-2.0,North-South
OH,N518AE,ILM,DCA,2022-03-29 18:40:00,80.0,15.0,North-South
OH,N522AE,ILM,DCA,2022-03-30 18:40:00,80.0,34.0,North-South
OH,N517AE,ILM,DCA,2022-03-31 18:40:00,80.0,117.0,North-South
OH,N581NN,CLT,MKE,2022-03-04 07:59:00,131.0,-17.0,North-South
OH,N572NN,CLT,MKE,2022-03-05 07:59:00,131.0,-11.0,North-South
OH,N598NN,CLT,MKE,2022-03-06 07:59:00,131.0,-2.0,North-South
OH,N590NN,CLT,MKE,2022-03-07 07:59:00,131.0,5.0,North-South
OH,N553NN,CLT,MKE,2022-03-08 07:59:00,131.0,-16.0,North-South
OH,N564NN,CLT,MKE,2022-03-09 07:59:00,131.0,0.0,North-South
OH,N555NN,CLT,MKE,2022-03-10 07:59:00,131.0,-20.0,North-South
OH,N594NN,CLT,MKE,2022-03-11 07:59:00,131.0,-17.0,North-South
OH,N587NN,CLT,MKE,2022-03-12 07:59:00,131.0,-15.0,North-South
OH,N604NN,CLT,MKE,2022-03-13 07:59:00,131.0,-2.0,North-South
OH,N601EN,CLT,MKE,2022-03-14 07:59:00,131.0,2.0,North-South
OH,N607NN,CLT,MKE,2022-03-15 07:59:00,131.0,-20.0,North-South
OH,N610NN,CLT,MKE,2022-03-16 07:59:00,131.0,-20.0,North-South
OH,N612NN,CLT,MKE,2022-03-17 07:59:00,131.0,-21.0,North-South
OH,N569NN,CLT,MKE,2022-03-18 07:59:00,131.0,-10.0,North-South
OH,N585NN,CLT,MKE,2022-03-19 07:59:00,131.0,-7.0,North-South
OH,N573NN,CLT,MKE,2022-03-20 07:59:00,131.0,-12.0,North-South
OH,N566NN,CLT,MKE,2022-03-21 07:59:00,131.0,-4.0,North-South
OH,N600NN,CLT,MKE,2022-03-22 07:59:00,131.0,-17.0,North-South
OH,N603NN,CLT,MKE,2022-03-23 07:59:00,131.0,-24.0,North-South
OH,N601EN,CLT,MKE,2022-03-24 07:59:00,131.0,8.0,North-South
OH,N600NN,CLT,MKE,2022-03-25 07:59:00,131.0,-19.0,North-South
OH,N574NN,CLT,MKE,2022-03-26 07:59:00,131.0,-13.0,North-South
OH,N600NN,CLT,MKE,2022-03-27 07:59:00,131.0,0.0,North-South
OH,N588NN,CLT,MKE,2022-03-28 07:59:00,131.0,8.0,North-South
OH,N590NN,CLT,MKE,2022-03-29 07:59:00,131.0,-11.0,North-South
OH,N574NN,CLT,MKE,2022-03-30 07:59:00,131.0,-1.0,North-South
OH,N572NN,CLT,MKE,2022-03-31 07:59:00,131.0,1.0,North-South
OH,N607NN,PHL,RDU,2022-03-01 15:30:00,88.0,-14.0,North-South
OH,N594NN,PHL,RDU,2022-03-02 15:30:00,88.0,-8.0,North-South
OH,N607NN,RDU,PHL,2022-03-01 17:31:00,87.0,7.0,North-South
OH,N594NN,RDU,PHL,2022-03-02 17:31:00,87.0,68.0,North-South
OH,N605NN,OMA,CLT,2022-03-01 06:03:00,177.0,3.0,East-West
OH,N548NN,OMA,CLT,2022-03-02 06:03:00,177.0,-28.0,East-West
OH,N562NN,OMA,CLT,2022-03-03 06:03:00,163.0,-33.0,East-West
OH,N604NN,OMA,CLT,2022-03-04 06:03:00,163.0,-28.0,East-West
OH,N615NN,OMA,CLT,2022-03-05 06:03:00,163.0,-18.0,East-West
OH,N585NN,OMA,CLT,2022-03-06 06:03:00,163.0,-26.0,East-West
OH,N586NN,OMA,CLT,2022-03-07 06:03:00,163.0,49.0,East-West
OH,N600NN,OMA,CLT,2022-03-08 06:03:00,163.0,-21.0,East-West
OH,N603NN,OMA,CLT,2022-03-09 06:03:00,163.0,7.0,East-West
OH,N573NN,OMA,CLT,2022-03-10 06:03:00,163.0,2.0,East-West
OH,N573NN,OMA,CLT,2022-03-11 06:03:00,163.0,3.0,East-West
OH,N570NN,OMA,CLT,2022-03-13 06:03:00,163.0,3.0,East-West
OH,N603NN,OMA,CLT,2022-03-14 06:03:00,163.0,-11.0,East-West
OH,N586NN,OMA,CLT,2022-03-15 06:03:00,163.0,0.0,East-West
OH,N606NN,OMA,CLT,2022-03-16 06:03:00,163.0,0.0,East-West
OH,N556NN,OMA,CLT,2022-03-17 06:03:00,163.0,-15.0,East-West
OH,N574NN,OMA,CLT,2022-03-18 06:03:00,163.0,1.0,East-West
OH,N613NN,OMA,CLT,2022-03-19 06:03:00,163.0,7.0,East-West
OH,N588NN,OMA,CLT,2022-03-20 06:03:00,163.0,-18.0,East-West
OH,N588NN,OMA,CLT,2022-03-21 06:03:00,163.0,-28.0,East-West
OH,N552NN,OMA,CLT,2022-03-22 06:03:00,163.0,4.0,East-West
OH,N571NN,OMA,CLT,2022-03-23 06:03:00,163.0,-6.0,East-West
OH,N585NN,OMA,CLT,2022-03-24 06:03:00,163.0,7.0,East-West
OH,N597NN,OMA,CLT,2022-03-26 06:03:00,163.0,-23.0,East-West
OH,N611NN,OMA,CLT,2022-03-27 06:03:00,163.0,-19.0,East-West
OH,N570NN,OMA,CLT,2022-03-28 06:03:00,163.0,-20.0,East-West
OH,N609NN,OMA,CLT,2022-03-29 06:03:00,163.0,-41.0,East-West
OH,N563NN,OMA,CLT,2022-03-30 06:03:00,163.0,-4.0,East-West
OH,N583NN,OMA,CLT,2022-03-31 06:03:00,163.0,43.0,East-West
OH,N538EG,CAK,CLT,2022-03-01 08:38:00,115.0,-20.0,North-South
OH,N533AE,CAK,CLT,2022-03-02 10:25:00,108.0,-30.0,North-South
OH,N517AE,CAK,CLT,2022-03-03 08:50:00,104.0,-15.0,North-South
OH,N528EG,CAK,CLT,2022-03-04 08:50:00,104.0,48.0,North-South
OH,N519AE,CAK,CLT,2022-03-05 08:50:00,104.0,-13.0,North-South
OH,N510AE,CAK,CLT,2022-03-06 08:50:00,104.0,-23.0,North-South
OH,N546FF,CAK,CLT,2022-03-07 08:50:00,104.0,17.0,North-South
OH,N723PS,CAK,CLT,2022-03-09 08:50:00,104.0,0.0,North-South
OH,N504AE,CAK,CLT,2022-03-10 08:50:00,104.0,-4.0,North-South
OH,N527EA,CAK,CLT,2022-03-11 08:50:00,104.0,65.0,North-South
OH,N710PS,CAK,CLT,2022-03-12 08:50:00,104.0,13.0,North-South
OH,N535EA,CAK,CLT,2022-03-13 08:50:00,104.0,-17.0,North-South
OH,N710PS,CAK,CLT,2022-03-14 08:50:00,104.0,-33.0,North-South
OH,N712PS,CAK,CLT,2022-03-16 08:50:00,104.0,-17.0,North-South
OH,N537EA,CAK,CLT,2022-03-17 08:50:00,104.0,-19.0,North-South
OH,N524AE,CAK,CLT,2022-03-18 08:50:00,104.0,-22.0,North-South
OH,N538EG,CAK,CLT,2022-03-19 08:50:00,104.0,-13.0,North-South
OH,N709PS,CAK,CLT,2022-03-20 08:50:00,104.0,-12.0,North-South
OH,N541EA,CAK,CLT,2022-03-21 08:50:00,104.0,-23.0,North-South
OH,N503AE,CAK,CLT,2022-03-23 08:50:00,104.0,0.0,North-South
OH,N501BG,CAK,CLT,2022-03-24 08:50:00,104.0,-5.0,North-South
OH,N500AE,CAK,CLT,2022-03-25 08:50:00,104.0,-25.0,North-South
OH,N544EA,CAK,CLT,2022-03-26 08:50:00,104.0,-11.0,North-South
OH,N540EG,CAK,CLT,2022-03-27 08:50:00,104.0,-13.0,North-South
OH,N543EA,CAK,CLT,2022-03-28 08:50:00,104.0,-23.0,North-South
OH,N508AE,CAK,CLT,2022-03-30 08:50:00,104.0,-23.0,North-South
OH,N712PS,CAK,CLT,2022-03-31 08:50:00,104.0,10.0,North-South
OH,N706PS,DAY,CLT,2022-03-01 17:21:00,99.0,-17.0,North-South
OH,N506AE,DAY,CLT,2022-03-02 17:21:00,99.0,-13.0,North-South
OH,N543EA,DAY,CLT,2022-03-03 17:21:00,97.0,-8.0,North-South
OH,N590NN,DAY,CLT,2022-03-04 17:21:00,97.0,-10.0,North-South
OH,N601EN,DAY,CLT,2022-03-06 17:21:00,97.0,14.0,North-South
OH,N597NN,DAY,CLT,2022-03-07 17:21:00,97.0,4.0,North-South
OH,N589NN,DAY,CLT,2022-03-09 17:21:00,97.0,-7.0,North-South
OH,N601EN,DAY,CLT,2022-03-10 17:21:00,97.0,-11.0,North-South
OH,N589NN,DAY,CLT,2022-03-11 17:21:00,97.0,25.0,North-South
OH,N611NN,DAY,CLT,2022-03-13 17:21:00,97.0,-9.0,North-South
OH,N573NN,DAY,CLT,2022-03-14 17:21:00,97.0,-15.0,North-South
OH,N583NN,DAY,CLT,2022-03-17 17:21:00,97.0,-18.0,North-South
OH,N560NN,DAY,CLT,2022-03-18 17:21:00,97.0,-14.0,North-South
OH,N601EN,DAY,CLT,2022-03-21 17:21:00,97.0,-10.0,North-South
OH,N563NN,DAY,CLT,2022-03-23 17:21:00,97.0,4.0,North-South
OH,N553NN,DAY,CLT,2022-03-24 17:21:00,97.0,-24.0,North-South
OH,N611NN,DAY,CLT,2022-03-25 17:21:00,97.0,-15.0,North-South
OH,N582NN,DAY,CLT,2022-03-27 17:21:00,97.0,54.0,North-South
OH,N555NN,DAY,CLT,2022-03-28 17:21:00,97.0,-16.0,North-South
OH,N592NN,DAY,CLT,2022-03-29 17:21:00,97.0,-18.0,North-South
OH,N605NN,DAY,CLT,2022-03-30 17:21:00,97.0,-22.0,North-South
OH,N607NN,DAY,CLT,2022-03-31 17:21:00,97.0,-11.0,North-South
OH,N600NN,JAN,CLT,2022-03-01 05:15:00,114.0,4.0,East-West
OH,N578NN,JAN,CLT,2022-03-02 05:15:00,114.0,-19.0,East-West
OH,N570NN,JAN,CLT,2022-03-03 05:00:00,113.0,0.0,East-West
OH,N703PS,JAN,CLT,2022-03-05 05:00:00,113.0,-16.0,East-West
OH,N543EA,JAN,CLT,2022-03-06 05:00:00,113.0,-8.0,East-West
OH,N587NN,JAN,CLT,2022-03-10 05:00:00,113.0,2.0,East-West
OH,N535EA,JAN,CLT,2022-03-12 05:00:00,113.0,-12.0,East-West
OH,N527EA,JAN,CLT,2022-03-13 05:00:00,113.0,-7.0,East-West
OH,N581NN,JAN,CLT,2022-03-17 05:00:00,113.0,-6.0,East-West
OH,N557NN,JAN,CLT,2022-03-24 05:00:00,113.0,-5.0,East-West
OH,N573NN,JAN,CLT,2022-03-30 05:00:00,113.0,-18.0,East-West
OH,N584NN,JAN,CLT,2022-03-31 05:00:00,113.0,-2.0,East-West
OH,N613NN,DCA,STL,2022-03-01 08:42:00,165.0,-7.0,East-West
OH,N577NN,DCA,STL,2022-03-02 08:42:00,165.0,30.0,East-West
OH,N597NN,DCA,STL,2022-03-03 08:42:00,162.0,-4.0,East-West
OH,N549NN,DCA,STL,2022-03-04 08:42:00,162.0,-18.0,East-West
OH,N576NN,DCA,STL,2022-03-05 08:42:00,162.0,-29.0,East-West
OH,N575NN,DCA,STL,2022-03-08 08:42:00,162.0,-7.0,East-West
OH,N577NN,DCA,STL,2022-03-09 08:42:00,162.0,30.0,East-West
OH,N549NN,DCA,STL,2022-03-10 08:42:00,162.0,9.0,East-West
OH,N565NN,DCA,STL,2022-03-11 08:42:00,162.0,-11.0,East-West
OH,N558NN,DCA,STL,2022-03-14 08:42:00,162.0,15.0,East-West
OH,N594NN,DCA,STL,2022-03-15 08:42:00,162.0,-1.0,East-West
OH,N531EG,DCA,STL,2022-03-16 08:42:00,162.0,-3.0,East-West
OH,N567NN,DCA,STL,2022-03-17 08:42:00,162.0,-6.0,East-West
OH,N589NN,DCA,STL,2022-03-19 08:42:00,162.0,-19.0,East-West
OH,N589NN,DCA,STL,2022-03-21 08:42:00,162.0,22.0,East-West
OH,N586NN,DCA,STL,2022-03-22 08:42:00,162.0,3.0,East-West
OH,N552NN,DCA,STL,2022-03-23 08:42:00,162.0,-4.0,East-West
OH,N581NN,DCA,STL,2022-03-24 08:42:00,162.0,94.0,East-West
OH,N577NN,DCA,STL,2022-03-25 08:42:00,162.0,13.0,East-West
OH,N598NN,DCA,STL,2022-03-26 08:42:00,162.0,6.0,East-West
OH,N589NN,DCA,STL,2022-03-28 08:42:00,162.0,10.0,East-West
OH,N597NN,DCA,STL,2022-03-29 08:42:00,162.0,25.0,East-West
OH,N560NN,DCA,STL,2022-03-30 08:42:00,162.0,12.0,East-West
OH,N520DC,DCA,STL,2022-03-31 08:42:00,162.0,20.0,East-West
OH,N613NN,STL,DCA,2022-03-01 10:59:00,120.0,-13.0,East-West
OH,N577NN,STL,DCA,2022-03-02 10:59:00,120.0,12.0,East-West
OH,N597NN,STL,DCA,2022-03-03 10:56:00,123.0,9.0,East-West
OH,N549NN,STL,DCA,2022-03-04 10:56:00,123.0,-7.0,East-West
OH,N576NN,STL,DCA,2022-03-05 10:56:00,123.0,15.0,East-West
OH,N613NN,STL,DCA,2022-03-06 10:16:00,123.0,-19.0,East-West
OH,N575NN,STL,DCA,2022-03-08 10:56:00,123.0,-23.0,East-West
OH,N577NN,STL,DCA,2022-03-09 10:56:00,123.0,15.0,East-West
OH,N549NN,STL,DCA,2022-03-10 10:56:00,123.0,18.0,East-West
OH,N565NN,STL,DCA,2022-03-11 10:56:00,123.0,-1.0,East-West
OH,N708PS,STL,DCA,2022-03-13 10:16:00,123.0,-10.0,East-West
